crime_id;year;month;day;weekday;hour;aisp;city;neighborhood;nature;victim_age;gender;ethnicity;sexual_orientation;victim_id
20231461326;2024;1;2;Terça;21;20ª AISP – Londrina;LONDRINA;CINCO CONJUNTOS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);39;M;PARDA;;9564
2024580251;2024;1;13;Sábado;4;1ª AISP - Curitiba;CURITIBA;CRISTO REI;Lesão Corporal com Resultado Morte;49;M;BRANCA;HETEROSSEXUAL;13016
2024204008;2024;1;16;Terça;14;17ª AISP – Maringá;SARANDI;JARDIM INDEPENDECIA;Lesão Corporal com Resultado Morte;54;M;PARDA;;12999
2024173019;2024;1;25;Quinta;2;2ª AISP – São José dos Pinhais;AGUDOS DO SUL;LEAO;Praticar Homicídio Culposo na Direção de Veículo;32;M;BRANCA;;18166
2024160230;2024;1;23;Terça;3;7ª AISP – Guarapuava;MANOEL RIBAS;ALDEIA INDIGENA IVAI;Praticar Homicídio Culposo na Direção de Veículo;27;M;INDIGENA;;18160
2024139317;2024;1;15;Segunda;13;14ª AISP - Campo Mourão;LUIZIANA;RURAL;Praticar Homicídio Culposo na Direção de Veículo;36;F;BRANCA;;18144
2024137805;2024;1;30;Terça;21;17ª AISP – Maringá;MARINGA;PQ INDUSTRIAL;Praticar Homicídio Culposo na Direção de Veículo;45;M;PARDA;;18142
2024135231;2024;1;31;Quarta;17;3ª AISP – Paranaguá;GUARATUBA;JARDIM NEREIDAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);24;M;BRANCA;;9716
2024134951;2024;1;31;Quarta;23;20ª AISP – Londrina;LONDRINA;MARIA CELINA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);19;M;PARDA;;9715
2024133579;2024;1;31;Quarta;12;4ª AISP - Ponta Grossa;REBOUCAS;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);24;M;BRANCA;HETEROSSEXUAL;9714
2024133388;2024;1;31;Quarta;8;20ª AISP – Londrina;LONDRINA;CENTRO HISTORICO;Praticar Homicídio Culposo na Direção de Veículo;22;M;;HETEROSSEXUAL;18140
2024131817;2024;1;31;Quarta;8;15ª AISP – Umuarama;IPORA;IPIRANGA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);63;M;PARDA;;9713
2024130383;2024;1;30;Terça;21;5ª AISP - São Mateus do Sul;RIO NEGRO;BOM JESUS;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;28;M;PARDA;;21315
2024130233;2024;1;30;Terça;21;23ª AISP – Jacarezinho;JOAQUIM TAVORA;PREJNÃO INFORMADO;Praticar Homicídio Culposo na Direção de Veículo;68;F;BRANCA;;18138
2024130233;2024;1;30;Terça;21;23ª AISP – Jacarezinho;JOAQUIM TAVORA;PREJNÃO INFORMADO;Praticar Homicídio Culposo na Direção de Veículo;70;M;BRANCA;;18139
2024130167;2024;1;30;Terça;20;4ª AISP - Ponta Grossa;PONTA GROSSA;OLARIAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);34;M;;;9712
2024129855;2024;1;30;Terça;20;19ª AISP – Rolandia;ARAPONGAS;CENTAURO;Praticar Homicídio Culposo na Direção de Veículo;71;M;BRANCA;;18137
2024129273;2024;1;30;Terça;15;11ª AISP - Cascavel;CASCAVEL;SANTA CRUZ;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);36;M;PARDA;;9711
2024128838;2024;1;30;Terça;9;23ª AISP – Jacarezinho;SANTO ANTONIO DA PLATINA;RURAL;Praticar Homicídio Culposo na Direção de Veículo;5;M;BRANCA;;18135
2024128838;2024;1;30;Terça;9;23ª AISP – Jacarezinho;SANTO ANTONIO DA PLATINA;RURAL;Praticar Homicídio Culposo na Direção de Veículo;42;F;PARDA;;18136
2024128838;2024;1;30;Terça;9;23ª AISP – Jacarezinho;SANTO ANTONIO DA PLATINA;RURAL;Praticar Homicídio Culposo na Direção de Veículo;45;M;BRANCA;;18134
2024128838;2024;1;30;Terça;9;23ª AISP – Jacarezinho;SANTO ANTONIO DA PLATINA;RURAL;Praticar Homicídio Culposo na Direção de Veículo;73;M;PARDA;;18133
2024128501;2024;1;30;Terça;16;15ª AISP – Umuarama;IPORA;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);50;F;PARDA;;9710
2024126027;2024;1;30;Terça;10;17ª AISP – Maringá;MARINGA;JARDIM OURO COLA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;M;PRETA;;9709
2024126027;2024;1;30;Terça;10;17ª AISP – Maringá;MARINGA;JARDIM OURO COLA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);58;M;PARDA;;9708
2024125902;2024;1;14;Domingo;18;15ª AISP – Umuarama;RONDON;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;56;F;PARDA;;18132
2024125282;2024;1;29;Segunda;23;12ª AISP - Foz do Iguaçu;FOZ DO IGUACU;MONJOLO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);1;F;PARDA;;9707
2024125137;2024;1;29;Segunda;17;9ª AISP - Pato Branco;SAO JORGE DO OESTE;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;12;M;BRANCA;;18131
2024124928;2024;1;29;Segunda;18;2ª AISP – São José dos Pinhais;ITAPERUCU;ITAPERUCU;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);49;F;BRANCA;;9706
2024124711;2024;1;29;Segunda;19;17ª AISP – Maringá;MARINGA;JARDIM OLIMPICO;Praticar Homicídio Culposo na Direção de Veículo;19;M;BRANCA;;18130
2024124419;2024;1;29;Segunda;17;4ª AISP - Ponta Grossa;PONTA GROSSA;CHAPADA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);24;M;BRANCA;;9705
2024124001;2024;1;29;Segunda;15;2ª AISP – São José dos Pinhais;ARAUCARIA;ZONA RURAL;Feminicídio;25;F;;HETEROSSEXUAL;12264
2024124001;2024;1;29;Segunda;15;2ª AISP – São José dos Pinhais;ARAUCARIA;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;F;;HETEROSSEXUAL;9704
2024122655;2024;1;29;Segunda;8;1ª AISP - Curitiba;CURITIBA;TATUQUARA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;F;BRANCA;HETEROSSEXUAL;9703
2024122421;2024;1;28;Domingo;0;20ª AISP – Londrina;IBIPORA;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);40;M;BRANCA;HETEROSSEXUAL;9702
2024121053;2024;1;29;Segunda;0;3ª AISP – Paranaguá;MATINHOS;NÃO INFORMADO;Lesão Corporal com Resultado Morte;50;M;PARDA;;12995
2024120929;2024;1;29;Segunda;6;23ª AISP – Jacarezinho;RIBEIRAO DO PINHAL;VILA DOMINGUES;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;17;M;PARDA;HETEROSSEXUAL;21314
2024119975;2024;1;29;Segunda;4;1ª AISP - Curitiba;CURITIBA;BUTIATUVINHA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;23;M;BRANCA;HETEROSSEXUAL;21313
2024119707;2024;1;28;Domingo;20;11ª AISP - Cascavel;CASCAVEL;INTERLAGOS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);26;M;PARDA;;9700
2024119707;2024;1;28;Domingo;20;11ª AISP - Cascavel;CASCAVEL;INTERLAGOS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);31;M;BRANCA;;9701
2024119453;2024;1;28;Domingo;18;10ª AISP - Francisco Beltrão;SANTO ANTONIO DO SUDOESTE;VILA AURORA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);49;F;BRANCA;;9699
2024119146;2024;1;28;Domingo;18;20ª AISP – Londrina;LONDRINA;FRATERNIDADE;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;26;M;BRANCA;HETEROSSEXUAL;21312
2024118891;2024;1;28;Domingo;14;4ª AISP - Ponta Grossa;PIRAI DO SUL;VASSOURA;Praticar Homicídio Culposo na Direção de Veículo;60;M;;HETEROSSEXUAL;18129
2024118851;2024;1;28;Domingo;18;17ª AISP – Maringá;MARINGA;ZONA UM NÃO INFORMADO CENTRO;Lesão Corporal com Resultado Morte;70;M;;;12994
2024117885;2024;1;28;Domingo;4;13ª AISP – Toledo;PALOTINA;POR DO SOL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);18;M;PARDA;;9698
2024117358;2024;1;27;Sábado;23;12ª AISP - Foz do Iguaçu;FOZ DO IGUACU;MONJOLO;Lesão Corporal com Resultado Morte;52;M;;;12993
2024117352;2024;1;28;Domingo;8;2ª AISP – São José dos Pinhais;ALMIRANTE TAMANDARE;COLONIA SAO VENANCIO;Praticar Homicídio Culposo na Direção de Veículo;35;M;;;18128
2024117211;2024;1;27;Sábado;22;17ª AISP – Maringá;MARINGA;ZONA UM NÃO INFORMADO CENTRO;Praticar Homicídio Culposo na Direção de Veículo;29;M;;;18127
2024117207;2024;1;27;Sábado;19;17ª AISP – Maringá;MARINGA;JARDIM UNIVERSO;Praticar Homicídio Culposo na Direção de Veículo;27;M;PRETA;;18126
2024117200;2024;1;28;Domingo;3;2ª AISP – São José dos Pinhais;ADRIANOPOLIS;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;M;PARDA;HETEROSSEXUAL;9697
2024116496;2024;1;25;Quinta;21;14ª AISP - Campo Mourão;CIANORTE;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;30;M;BRANCA;;18125
2024115855;2024;1;27;Sábado;13;23ª AISP – Jacarezinho;WENCESLAU BRAZ;SANTA MARIA;Praticar Homicídio Culposo na Direção de Veículo;;F;;;18124
2024115855;2024;1;27;Sábado;13;23ª AISP – Jacarezinho;WENCESLAU BRAZ;SANTA MARIA;Praticar Homicídio Culposo na Direção de Veículo;28;F;PRETA;;18123
2024115717;2024;1;27;Sábado;13;10ª AISP - Francisco Beltrão;RENASCENCA;RODOVIA;Praticar Homicídio Culposo na Direção de Veículo;21;M;BRANCA;;18122
2024115634;2024;1;27;Sábado;17;12ª AISP - Foz do Iguaçu;FOZ DO IGUACU;MORUMBI;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);40;M;PARDA;;9696
2024115456;2024;1;27;Sábado;19;17ª AISP – Maringá;MARINGA;PARQUE DA GAVEA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;M;BRANCA;;9695
2024115210;2024;1;27;Sábado;14;2ª AISP – São José dos Pinhais;ALMIRANTE TAMANDARE;CACHOEIRA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;20;M;BRANCA;HETEROSSEXUAL;21310
2024115210;2024;1;27;Sábado;14;2ª AISP – São José dos Pinhais;ALMIRANTE TAMANDARE;CACHOEIRA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;24;M;AMARELA;HETEROSSEXUAL;21311
2024115210;2024;1;27;Sábado;14;2ª AISP – São José dos Pinhais;ALMIRANTE TAMANDARE;CACHOEIRA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;26;M;PRETA;HETEROSSEXUAL;21309
2024114974;2024;1;27;Sábado;15;2ª AISP – São José dos Pinhais;RIO BRANCO DO SUL;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;3;M;BRANCA;;18121
2024114619;2024;1;27;Sábado;14;18ª AISP – Apucarana;FAXINAL;CONJUNTO NUTRIMIL;Praticar Homicídio Culposo na Direção de Veículo;19;M;;;18120
2024114180;2024;1;27;Sábado;11;7ª AISP – Guarapuava;GUARAPUAVA;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);81;F;BRANCA;;9694
2024113613;2024;1;26;Sexta;22;20ª AISP – Londrina;LONDRINA;PIZA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);20;M;PARDA;;9693
2024113482;2024;1;27;Sábado;3;12ª AISP - Foz do Iguaçu;MEDIANEIRA;FRIMESA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;PARDA;;9692
2024113473;2024;1;27;Sábado;2;11ª AISP - Cascavel;CASCAVEL;BRASILIA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);35;M;BRANCA;;9691
2024111680;2024;1;26;Sexta;7;18ª AISP – Apucarana;SAO PEDRO DO IVAI;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);20;M;;;9690
2024111305;2024;1;26;Sexta;13;2ª AISP – São José dos Pinhais;PINHAIS;PINEVILLE;Feminicídio;20;F;BRANCA;;12263
2024111305;2024;1;26;Sexta;13;2ª AISP – São José dos Pinhais;PINHAIS;PINEVILLE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);20;F;BRANCA;;9689
2024108835;2024;1;25;Quinta;22;11ª AISP - Cascavel;IBEMA;FATIMA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);39;M;BRANCA;;9688
2024108260;2024;1;25;Quinta;21;2ª AISP – São José dos Pinhais;RIO BRANCO DO SUL;SANTARIA;Praticar Homicídio Culposo na Direção de Veículo;20;M;BRANCA;HETEROSSEXUAL;18119
2024108260;2024;1;25;Quinta;21;2ª AISP – São José dos Pinhais;RIO BRANCO DO SUL;SANTARIA;Praticar Homicídio Culposo na Direção de Veículo;60;M;PARDA;HETEROSSEXUAL;18118
2024107981;2024;1;25;Quinta;22;7ª AISP – Guarapuava;GUARAPUAVA;ALTO DA XV;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);27;M;PARDA;;9687
2024107954;2024;1;25;Quinta;22;2ª AISP – São José dos Pinhais;ITAPERUCU;BUTIEIRINHO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;F;BRANCA;;9686
2024105956;2024;1;25;Quinta;10;14ª AISP - Campo Mourão;CIANORTE;RODOVIA;Praticar Homicídio Culposo na Direção de Veículo;63;M;;;18117
2024105324;2024;1;25;Quinta;9;11ª AISP - Cascavel;CASCAVEL;INTERLAGOS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);20;M;PARDA;;9685
2024104903;2024;1;25;Quinta;9;2ª AISP – São José dos Pinhais;COLOMBO;SAO GABRIEL;Praticar Homicídio Culposo na Direção de Veículo;88;M;PARDA;;18116
2024104715;2024;1;24;Quarta;15;15ª AISP – Umuarama;GOIOERE;VILA GUAIRA;Feminicídio;41;F;PARDA;;12262
2024104715;2024;1;24;Quarta;15;15ª AISP – Umuarama;GOIOERE;VILA GUAIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);41;F;PARDA;;9684
2024104054;2024;1;12;Sexta;0;1ª AISP - Curitiba;CURITIBA;SANTA FELICIDADE;Praticar Homicídio Culposo na Direção de Veículo;39;M;BRANCA;;18115
2024104035;2024;1;24;Quarta;22;21ª AISP - Cornélio Procópio;URAI;RURAL;Praticar Homicídio Culposo na Direção de Veículo;33;M;BRANCA;;18114
2024103929;2024;1;24;Quarta;21;3ª AISP – Paranaguá;ANTONINA;BATEL;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;28;M;PARDA;HETEROSSEXUAL;21308
2024103224;2024;1;24;Quarta;19;17ª AISP – Maringá;MARINGA;NUCLEO HABITACIONAL SANTA FELICIDADE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);18;M;;;9683
2024102993;2024;1;24;Quarta;14;6ª AISP - União Da Vitoria;PORTO VITORIA;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;35;M;BRANCA;;18113
2024102887;2024;1;24;Quarta;13;15ª AISP – Umuarama;UMUARAMA;PARQUE INDUSTRIAL 04;Praticar Homicídio Culposo na Direção de Veículo;82;M;;;18112
2024101916;2024;1;24;Quarta;0;22ª AISP - Telêmaco Borba;TIBAGI;PORTEIRA GRANDE;Roubo com Resultado Morte;57;M;BRANCA;;12717
202499633;2024;1;24;Quarta;0;1ª AISP - Curitiba;CURITIBA;SAO MIGUEL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);38;M;BRANCA;HETEROSSEXUAL;9682
202499431;2024;1;23;Terça;23;1ª AISP - Curitiba;CURITIBA;TATUQUARA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;M;BRANCA;HETEROSSEXUAL;9681
202499404;2024;1;24;Quarta;2;20ª AISP – Londrina;LONDRINA;FRATERNIDADE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);30;M;;;9680
202498710;2024;1;23;Terça;16;13ª AISP – Toledo;TOLEDO;VILA INDUSTRIAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);44;M;BRANCA;HETEROSSEXUAL;9679
202497587;2024;1;23;Terça;15;1ª AISP - Curitiba;CURITIBA;SITIO CERCADO;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;39;;PARDA;;21307
202494902;2024;1;22;Segunda;9;10ª AISP - Francisco Beltrão;FRANCISCO BELTRAO;KM 23;Praticar Homicídio Culposo na Direção de Veículo;52;M;PARDA;;18110
202494902;2024;1;22;Segunda;9;10ª AISP - Francisco Beltrão;FRANCISCO BELTRAO;KM 23;Praticar Homicídio Culposo na Direção de Veículo;58;M;PARDA;;18111
202494469;2024;1;21;Domingo;8;2ª AISP – São José dos Pinhais;SAO JOSE DOS PINHAIS;BORDA DO CAMPO;Praticar Homicídio Culposo na Direção de Veículo;44;M;;;18109
202494367;2024;1;22;Segunda;18;21ª AISP - Cornélio Procópio;SANTA CECILIA DO PAVAO;VILA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);56;M;PARDA;HETEROSSEXUAL;9678
202490456;2024;1;21;Domingo;18;2ª AISP – São José dos Pinhais;COLOMBO;EMBU;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;M;;;9677
202489757;2024;1;21;Domingo;21;2ª AISP – São José dos Pinhais;SAO JOSE DOS PINHAIS;CONTENDA;Praticar Homicídio Culposo na Direção de Veículo;45;M;;;18108
202489733;2024;1;22;Segunda;6;14ª AISP - Campo Mourão;CIANORTE;RODOVIA;Praticar Homicídio Culposo na Direção de Veículo;1;M;;;18107
202489633;2024;1;21;Domingo;23;15ª AISP – Umuarama;MOREIRA SALES;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);35;M;PARDA;;9676
202489624;2024;1;21;Domingo;20;15ª AISP – Umuarama;TUNEIRAS DO OESTE;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;72;M;;;18106
202489120;2024;1;21;Domingo;21;3ª AISP – Paranaguá;PARANAGUA;COLONIA PEREIRA;Praticar Homicídio Culposo na Direção de Veículo;19;M;;;18105
202489099;2024;1;21;Domingo;18;13ª AISP – Toledo;TERRA ROXA;RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);39;M;BRANCA;;9675
202488126;2024;1;17;Quarta;7;11ª AISP - Cascavel;CASCAVEL;NEVA;Praticar Homicídio Culposo na Direção de Veículo;57;M;PARDA;;18104
202486897;2024;1;18;Quinta;12;14ª AISP - Campo Mourão;CIANORTE;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;49;;;;18103
202486858;2024;1;21;Domingo;9;16ª AISP – Paranavaí;TERRA RICA;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;M;PARDA;HETEROSSEXUAL;9674
202486731;2024;1;20;Sábado;17;2ª AISP – São José dos Pinhais;MANDIRITUBA;AREIA BRANCA;Praticar Homicídio Culposo na Direção de Veículo;1;F;BRANCA;;18102
202486679;2024;1;21;Domingo;6;15ª AISP – Umuarama;PEROBAL;RURAL;Praticar Homicídio Culposo na Direção de Veículo;49;M;;;18101
202486548;2024;1;21;Domingo;2;2ª AISP – São José dos Pinhais;COLOMBO;ROCA GRANDE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);66;M;BRANCA;;9673
202486428;2024;1;21;Domingo;3;16ª AISP – Paranavaí;QUERENCIA DO NORTE;CENTRO;Lesão Corporal com Resultado Morte;27;M;PARDA;;12992
202486299;2024;1;21;Domingo;1;2ª AISP – São José dos Pinhais;FAZENDA RIO GRANDE;ESTADOS;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;23;M;BRANCA;HETEROSSEXUAL;21306
202485651;2024;1;20;Sábado;23;2ª AISP – São José dos Pinhais;FAZENDA RIO GRANDE;SANTA TEREZINHA;Praticar Homicídio Culposo na Direção de Veículo;20;M;BRANCA;;18100
202485407;2024;1;18;Quinta;20;4ª AISP - Ponta Grossa;PONTA GROSSA;CARA CARA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);46;M;BRANCA;;9672
202484940;2024;1;20;Sábado;20;17ª AISP – Maringá;MARINGA;JARDIM PARIS;Praticar Homicídio Culposo na Direção de Veículo;44;M;BRANCA;;18099
202484634;2024;1;20;Sábado;19;17ª AISP – Maringá;SARANDI;UNIVERSAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);27;M;BRANCA;;9671
202484589;2024;1;20;Sábado;15;3ª AISP – Paranaguá;PARANAGUA;JARDIM SAMAMBAIA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);17;M;PARDA;;9670
202484410;2024;1;20;Sábado;18;13ª AISP – Toledo;SANTA HELENA;SUBSEDE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);50;M;PARDA;;9669
202483472;2024;1;20;Sábado;13;14ª AISP - Campo Mourão;CIANORTE;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;65;M;;;18098
202482903;2024;1;20;Sábado;3;15ª AISP – Umuarama;IPORA;CENTRO;Feminicídio;41;F;PARDA;;12261
202482903;2024;1;20;Sábado;3;15ª AISP – Umuarama;IPORA;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);41;F;PARDA;;9668
202482624;2024;1;20;Sábado;4;16ª AISP – Paranavaí;PARANAVAI;JARDIM SAN FERNANDO I;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;PARDA;;9667
202482511;2024;1;20;Sábado;0;11ª AISP - Cascavel;CASCAVEL;INTERLAGOS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);22;M;BRANCA;;9666
202482329;2024;1;19;Sexta;20;14ª AISP - Campo Mourão;RONCADOR;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);31;F;BRANCA;;9664
202482329;2024;1;19;Sexta;20;14ª AISP - Campo Mourão;RONCADOR;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;M;BRANCA;;9665
202481401;2024;1;19;Sexta;19;11ª AISP - Cascavel;SANTA TEREZA DO OESTE;MALUCELI;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);40;M;BRANCA;;9663
202480421;2024;1;19;Sexta;14;6ª AISP - União Da Vitoria;UNIAO DA VITORIA;KM 460;Praticar Homicídio Culposo na Direção de Veículo;28;M;;;18097
202479750;2024;1;19;Sexta;15;9ª AISP - Pato Branco;CHOPINZINHO;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);34;F;PARDA;HETEROSSEXUAL;9662
202477559;2024;1;18;Quinta;20;11ª AISP - Cascavel;CASCAVEL;ALTO ALEGRE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);19;M;PARDA;;9661
202477491;2024;1;19;Sexta;7;20ª AISP – Londrina;LONDRINA;IDEAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;M;BRANCA;;9660
202477491;2024;1;19;Sexta;7;20ª AISP – Londrina;LONDRINA;IDEAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;M;BRANCA;;9659
202477430;2024;1;19;Sexta;1;3ª AISP – Paranaguá;GUARATUBA;COHAPAR;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);48;M;BRANCA;;9658
202477343;2024;1;18;Quinta;22;3ª AISP – Paranaguá;PARANAGUA;VILA GARCIA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;BRANCA;;9657
202477250;2024;1;18;Quinta;21;4ª AISP - Ponta Grossa;PONTA GROSSA;CHAPADA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);18;M;PARDA;;9656
202477214;2024;1;18;Quinta;20;7ª AISP – Guarapuava;GUARAPUAVA;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;50;F;BRANCA;;18096
202477201;2024;1;18;Quinta;21;5ª AISP - São Mateus do Sul;LAPA;COHAPAR;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;M;PARDA;;9655
202476786;2024;1;18;Quinta;19;1ª AISP - Curitiba;CURITIBA;CIDADE INDUSTRIAL DE CURITIBA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);27;M;PARDA;HETEROSSEXUAL;9654
202476160;2024;1;13;Sábado;23;4ª AISP - Ponta Grossa;PONTA GROSSA;ESTRELA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;M;BRANCA;;9653
202474004;2024;1;18;Quinta;7;1ª AISP - Curitiba;CURITIBA;BOA VISTA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);38;M;PARDA;HETEROSSEXUAL;9652
202473794;2024;1;18;Quinta;10;23ª AISP – Jacarezinho;JACAREZINHO;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;22;M;BRANCA;;18095
202472812;2024;1;17;Quarta;23;13ª AISP – Toledo;SAO JOSE DAS PALMEIRAS;RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);64;F;BRANCA;;9651
202472812;2024;1;17;Quarta;23;13ª AISP – Toledo;SAO JOSE DAS PALMEIRAS;RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);69;M;PARDA;;9650
202472458;2024;1;17;Quarta;20;7ª AISP – Guarapuava;PRUDENTOPOLIS;RODOVIA ESTADUAL;Praticar Homicídio Culposo na Direção de Veículo;39;M;;;18094
202472249;2024;1;17;Quarta;14;9ª AISP - Pato Branco;MARIOPOLIS;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;64;F;BRANCA;HETEROSSEXUAL;18093
